P_inst_sampled X,P_inst_sampled Y
6.95E-06,0.000042374650346707
6.95E-06,0.000055696433001762
6.95E-06,0.000037732888880273
6.95E-06,0.000025557875375293
6.95E-06,0.000017958110252557
6.95E-06,0.000014591206834701
6.95E-06,0.000012640017878936
6.95E-06,0.000008510442833223
6.95E-06,0.000037027351060209
6.95E-06,0.000018322788036236
6.95E-06,0.000015581591928823
6.95E-06,0.000013645733067757
6.95E-06,0.000012735595151385
6.95E-06,0.000012189186230416
6.95E-06,0.000011830322119451
6.95E-06,0.000011592241663100
6.95E-06,0.000011363611790756
6.95E-06,0.000011230953824842
6.95E-06,0.000011171178637469
6.95E-06,0.000011111403450096
6.95E-06,0.000011051628262723
6.95E-06,0.000011015619100542
6.95E-06,0.000010982498482265
6.95E-06,0.000010949377863989
6.95E-06,0.000010916257245712
6.95E-06,0.000010883136627436
6.95E-06,0.000010881273054945
6.95E-06,0.000010888613024503
6.95E-06,0.000010895952994062
6.95E-06,0.000010903292963620
6.95E-06,0.000010910632933179
6.95E-06,0.000010917972902738
6.95E-06,0.000010925312872296
6.95E-06,0.000010924503968324
6.95E-06,0.000010913467040637
6.95E-06,0.000010902430112950
6.95E-06,0.000010891393185263
6.95E-06,0.000010880356257576
6.95E-06,0.000010869319329889
6.95E-06,0.000010858282402202
6.95E-06,0.000010862702247568
6.95E-06,0.000010873082041944
6.95E-06,0.000010883461836321
6.95E-06,0.000010893841630698
6.95E-06,0.000010904221425075
6.95E-06,0.000010914601219451
6.95E-06,0.000010924981013828
6.95E-06,0.000011181114191679
6.95E-06,0.000012204664339579
6.95E-06,0.000022537190059813
6.95E-06,0.000066065178579827
6.95E-06,0.000081289410117707
6.95E-06,0.000033221364363167
6.95E-06,0.000021084847952841
6.95E-06,0.000016646662788612
6.95E-06,0.000014471160414746
6.95E-06,0.000013073663185635
6.95E-06,0.000012348931148024
6.95E-06,0.000011859800216171
6.95E-06,0.000011464045421896
6.95E-06,0.000011350661145057
6.95E-06,0.000011237276868217
6.95E-06,0.000014156434419521
6.95E-06,0.000106842624679871
6.95E-06,0.000055731264354690
6.95E-06,0.000013684835991888
6.95E-06,0.000010586097145226
6.95E-06,0.000010484268172918
6.95E-06,0.000010411511899831
6.95E-06,0.000011742645964449
6.95E-06,0.000010100380360239
6.95E-06,0.000011692036850263
6.95E-06,0.000010514127246413
6.95E-06,0.000010710376681053
6.95E-06,0.000011717284720107
6.95E-06,0.000010728631555919
6.95E-06,0.000010206106859430
6.95E-06,0.000011048685348494
6.95E-06,0.000011696619372351
6.95E-06,0.000010977367628243
6.95E-06,0.000010258115884128
6.95E-06,0.000010371934496478
6.95E-06,0.000010984307266016
6.95E-06,0.000011596680035547
6.95E-06,0.000011422898349300
6.95E-06,0.000010900716494301
6.95E-06,0.000010378534639303
6.95E-06,0.000010098816441098
6.95E-06,0.000010543369652154
6.95E-06,0.000010987922863211
6.95E-06,0.000011432476074267
6.95E-06,0.000011638413361923
6.95E-06,0.000010948559059163
6.95E-06,0.000010258704756403
6.95E-06,0.000010403698752539
6.95E-06,0.000011093366688762
6.96E-06,0.000011783034624985
6.96E-06,0.000011643152798936
6.96E-06,0.000014535478504106
6.96E-06,0.000044036888056237
6.96E-06,0.000019181107719931
6.96E-06,0.000022760178869892
6.96E-06,0.000011045774948911
6.96E-06,0.000010926246640547
6.96E-06,0.000010892883642956
6.96E-06,0.000010900267637669
6.96E-06,0.000010913539761742
6.96E-06,0.000010901559615761
6.96E-06,0.000010887965003086
6.96E-06,0.000010876088507677
6.96E-06,0.000010883712190535
6.96E-06,0.000010891335873393
6.96E-06,0.000010898959556251
6.96E-06,0.000010905071164129
6.96E-06,0.000010898543498041
6.96E-06,0.000010892015831953
6.96E-06,0.000010885488165865
6.96E-06,0.000010878960499777
6.96E-06,0.000010872432833688
6.96E-06,0.000010872443038566
6.96E-06,0.000010876422441996
6.96E-06,0.000010880401845426
6.96E-06,0.000010884381248856
6.96E-06,0.000010888360652286
6.96E-06,0.000010892340055716
6.96E-06,0.000010896319459146
6.96E-06,0.000010900298862576
6.96E-06,0.000010899922669375
6.96E-06,0.000010896966494595
6.96E-06,0.000010894010319816
6.96E-06,0.000010891054145037
6.96E-06,0.000010888097970258
6.96E-06,0.000010885141795478
6.96E-06,0.000010882185620699
6.96E-06,0.000010879229445920
6.96E-06,0.000010876273271141
6.96E-06,0.000010873317096361
6.96E-06,0.000010870360921582
6.96E-06,0.000010867404746803
6.96E-06,0.000010870710571801
6.96E-06,0.000010874895242443
6.96E-06,0.000010879079913085
6.96E-06,0.000010883264583728
6.96E-06,0.000010887449254370
6.96E-06,0.000010891633925013
6.96E-06,0.000010895818595655
6.96E-06,0.000010900003266298
6.96E-06,0.000009985008245496
6.96E-06,0.000010976204391000
6.96E-06,0.000012752246459437
6.96E-06,0.000010338962411738
6.96E-06,0.000010496473194486
6.96E-06,0.000010880052947266
6.96E-06,0.000010883329893251
6.96E-06,0.000010886780971344
6.96E-06,0.000010886127235909
6.96E-06,0.000010885885087908
6.96E-06,0.000010887493184005
6.96E-06,0.000010889101280102
6.96E-06,0.000010890709376199
6.96E-06,0.000010892317472296
6.96E-06,0.000010891654812112
6.96E-06,0.000010890897832156
6.96E-06,0.000010890140852200
6.96E-06,0.000010889947959531
6.96E-06,0.000010890319154150
6.96E-06,0.000010890690348769
6.96E-06,0.000010891061543388
6.96E-06,0.000010891432738007
6.96E-06,0.000010891803932626
6.96E-06,0.000010892175127245
6.96E-06,0.000010891447863965
6.96E-06,0.000010889924383139
6.96E-06,0.000010888400902314
6.96E-06,0.000010886877421488
6.96E-06,0.000010885353940663
6.96E-06,0.000010883830459837
6.96E-06,0.000010882306979012
6.96E-06,0.000010859967504852
6.96E-06,0.000010832153809002
6.96E-06,0.000010804340113153
6.96E-06,0.000010776526417303
6.96E-06,0.000010715745029889
6.96E-06,0.000010606400585632
6.96E-06,0.000010446235988837
6.96E-06,0.000010229683673478
6.96E-06,0.000010013131358118
6.96E-06,0.000009739350558794
6.96E-06,0.000009450284876276
6.96E-06,0.000009169152102331
6.96E-06,0.000009047394012285
6.96E-06,0.000008925635922240
6.96E-06,0.000009133304710376
6.96E-06,0.000010410518609552
6.96E-06,0.000011325958380188
6.96E-06,0.000011454272364711
6.97E-06,0.000012136062582492
6.97E-06,0.000001357921183287
6.97E-06,0.000013904842596895
6.97E-06,0.000013621666602163
6.97E-06,0.000051611302113104
6.97E-06,0.000055648872974761
6.97E-06,0.000037670415466628
6.97E-06,0.000025507564402822
6.97E-06,0.000017952971544337
6.97E-06,0.000014585784530247
6.97E-06,0.000012471180416814
6.97E-06,0.000013622849612331
6.97E-06,0.000015983604823753
6.97E-06,0.000017552224071317
6.97E-06,0.000015145050916162
6.97E-06,0.000013413455128795
6.97E-06,0.000012525283033335
6.97E-06,0.000012095569739959
6.97E-06,0.000011751320889394
6.97E-06,0.000011512021519560
6.97E-06,0.000011310041149587
6.97E-06,0.000011230209330051
6.97E-06,0.000011150377510515
6.97E-06,0.000011070545690981
6.97E-06,0.000011029064635744
6.97E-06,0.000010993676910098
6.97E-06,0.000010958289184452
6.97E-06,0.000010922901458806
6.97E-06,0.000010896230240622
6.97E-06,0.000010898804454785
6.97E-06,0.000010901378668948
6.97E-06,0.000010903952883111
6.97E-06,0.000010906527097274
6.97E-06,0.000010909101311437
6.97E-06,0.000010911675525600
6.97E-06,0.000010911152032474
6.97E-06,0.000010905015655199
6.97E-06,0.000010898879277923
6.97E-06,0.000010892742900648
6.97E-06,0.000010886606523373
6.97E-06,0.000010880470146098
6.97E-06,0.000010874333768823
6.97E-06,0.000010868197391547
6.97E-06,0.000010870038241345
6.97E-06,0.000010875670937237
6.97E-06,0.000010881303633128
6.97E-06,0.000010886936329019
6.97E-06,0.000010892569024910
6.97E-06,0.000010898201720801
6.97E-06,0.000010903834416693
6.97E-06,0.000010909467112584
6.97E-06,0.000011192188263201
6.97E-06,0.000012416156646287
6.97E-06,0.000022768998055938
6.97E-06,0.000065673552287716
6.97E-06,0.000081478112326343
6.97E-06,0.000033191471002934
6.97E-06,0.000021065452500979
6.97E-06,0.000016654101052150
6.97E-06,0.000014471137422301
6.97E-06,0.000013078287211477
6.97E-06,0.000012344353370283
6.97E-06,0.000011858800165461
6.97E-06,0.000011461646442180
6.97E-06,0.000011358460651665
6.97E-06,0.000011255274861151
6.97E-06,0.000012409391579399
6.97E-06,0.000199601408461736
6.97E-06,0.000014948766005576
6.97E-06,0.000010072382925010
6.97E-06,0.000013266766448773
6.97E-06,0.000009158520917274
6.97E-06,0.000014899334989548
6.97E-06,0.000008580986242713
6.97E-06,0.000007985470260077
6.97E-06,0.000012424562704710
6.97E-06,0.000015686172104010
6.97E-06,0.000012533055748848
6.97E-06,0.000009379939393659
6.97E-06,0.000006226823038471
6.97E-06,0.000007409115076264
6.97E-06,0.000009637301097804
6.97E-06,0.000011865487119345
6.97E-06,0.000014093673140885
6.97E-06,0.000016058854031114
6.97E-06,0.000014481824248034
6.97E-06,0.000012904794464953
6.97E-06,0.000011327764681873
6.97E-06,0.000009750734898806
6.97E-06,0.000008173705115726
6.97E-06,0.000006596675332646
6.97E-06,0.000006029214881169
6.97E-06,0.000007155281752840
6.97E-06,0.000008281348624520
6.97E-06,0.000009407415496201
6.97E-06,0.000010533482367881
6.97E-06,0.000011659549239551
6.97E-06,0.000012785616111232
6.97E-06,0.000013911682982912
6.97E-06,0.000015037749854592
6.98E-06,0.000016163816726263
6.98E-06,0.000011645997371674
6.98E-06,0.000015318380506740
6.98E-06,0.000043816218914450
6.98E-06,0.000016705883473584
6.98E-06,0.000023619641304198
6.98E-06,0.000011043340249995
6.98E-06,0.000010923083938869
6.98E-06,0.000010898381481234
6.98E-06,0.000010897820042366
6.98E-06,0.000010909778783992
6.98E-06,0.000010905041268209
6.98E-06,0.000010892344626156
6.98E-06,0.000010879647984103
6.98E-06,0.000010881353216100
6.98E-06,0.000010888441707283
6.98E-06,0.000010895530198467
6.98E-06,0.000010902618689650
6.98E-06,0.000010901594053485
6.98E-06,0.000010895507424530
6.98E-06,0.000010889420795575
6.98E-06,0.000010883334166620
6.98E-06,0.000010877247537666
6.98E-06,0.000010871160908711
6.98E-06,0.000010874173238961
6.98E-06,0.000010877845128724
6.98E-06,0.000010881517018488
6.98E-06,0.000010885188908251
6.98E-06,0.000010888860798014
6.98E-06,0.000010892532687777
6.98E-06,0.000010896204577540
6.98E-06,0.000010899876467303
6.98E-06,0.000010899140056869
6.98E-06,0.000010895560845699
6.98E-06,0.000010891981634529
6.98E-06,0.000010888402423359
6.98E-06,0.000010884823212189
6.98E-06,0.000010881244001019
6.98E-06,0.000010877664789849
6.98E-06,0.000010874085578679
6.98E-06,0.000010870506367509
6.98E-06,0.000010869044947725
6.98E-06,0.000010872432738989
6.98E-06,0.000010875820530252
6.98E-06,0.000010879208321515
6.98E-06,0.000010882596112779
6.98E-06,0.000010885983904042
6.98E-06,0.000010889371695306
6.98E-06,0.000010892759486569
6.98E-06,0.000010896147277832
6.98E-06,0.000010899535069096
6.98E-06,0.000009986376672098
6.98E-06,0.000010983217394898
6.98E-06,0.000012754429376435
6.98E-06,0.000010359506797343
6.98E-06,0.000010520200038243
6.98E-06,0.000010880018257340
6.98E-06,0.000010883314072765
6.98E-06,0.000010887222770344
6.98E-06,0.000010886509557206
6.98E-06,0.000010885950951734
6.98E-06,0.000010887547311458
6.98E-06,0.000010889143671183
6.98E-06,0.000010890740030907
6.98E-06,0.000010892336390631
6.98E-06,0.000010891925229845
6.98E-06,0.000010891108222799
6.98E-06,0.000010890291215753
6.98E-06,0.000010890073273624
6.98E-06,0.000010890454396413
6.98E-06,0.000010890835519201
6.98E-06,0.000010891216641989
6.98E-06,0.000010891597764777
6.98E-06,0.000010891978887565
6.98E-06,0.000010892360010354
6.98E-06,0.000010890767867101
6.98E-06,0.000010888789560865
6.98E-06,0.000010886811254629
6.98E-06,0.000010884832948392
6.98E-06,0.000010882854642156
6.98E-06,0.000010880876335920
6.98E-06,0.000010878898029684
6.98E-06,0.000010872678833031
6.98E-06,0.000010834564006242
6.98E-06,0.000010796449179453
6.98E-06,0.000010758334352664
6.98E-06,0.000010720219525875
6.98E-06,0.000010607217699369
6.98E-06,0.000010472842520076
6.98E-06,0.000010226147676257
6.98E-06,0.000009975790052851
6.98E-06,0.000009725432429445
6.98E-06,0.000009471612738521
6.98E-06,0.000009211344591597
6.98E-06,0.000008951076444671
6.98E-06,0.000009339712782961
6.98E-06,0.000009956686011926
6.98E-06,0.000010586033981075
6.98E-06,0.000011278493123674
6.98E-06,0.000010178491807224
6.99E-06,0.000009949932091010
6.99E-06,0.000001000334021376
6.99E-06,0.000013450013150133
6.99E-06,0.000013107204330292
6.99E-06,0.000049991195907807
6.99E-06,0.000056029108441045
6.99E-06,0.000037788521804294
6.99E-06,0.000025843996678504
6.99E-06,0.000018498148153491
6.99E-06,0.000014428522029096
6.99E-06,0.000012569747992393
6.99E-06,0.000004336585566041
6.99E-06,0.000030170379223849
6.99E-06,0.000014558495342178
6.99E-06,0.000012507110532214
6.99E-06,0.000011819157840402
6.99E-06,0.000011507673792730
6.99E-06,0.000011312652504132
6.99E-06,0.000011199150030881
6.99E-06,0.000011127867007251
6.99E-06,0.000011070558975637
6.99E-06,0.000011024041861241
6.99E-06,0.000010977524746844
6.99E-06,0.000010948840202378
6.99E-06,0.000010943606356478
6.99E-06,0.000010938372510578
6.99E-06,0.000010933138664678
6.99E-06,0.000010927740672469
6.99E-06,0.000010920445892401
6.99E-06,0.000010913151112334
6.99E-06,0.000010905856332266
6.99E-06,0.000010898561552199
6.99E-06,0.000010891266772131
6.99E-06,0.000010883971992064
6.99E-06,0.000010883785598949
6.99E-06,0.000010886420983842
6.99E-06,0.000010889056368735
6.99E-06,0.000010891691753628
6.99E-06,0.000010894327138521
6.99E-06,0.000010896962523414
6.99E-06,0.000010899597908307
6.99E-06,0.000010902233293200
6.99E-06,0.000010904868678093
6.99E-06,0.000010903871740410
6.99E-06,0.000010899632868412
6.99E-06,0.000010895393996413
6.99E-06,0.000010891155124415
6.99E-06,0.000010886916252417
6.99E-06,0.000010882677380419
6.99E-06,0.000010878438508421
6.99E-06,0.000010874199636423
6.99E-06,0.000011191639343774
6.99E-06,0.000012388435474351
6.99E-06,0.000021686107773574
6.99E-06,0.000065611910593976
6.99E-06,0.000082981626083875
6.99E-06,0.000033179533015902
6.99E-06,0.000021109781025885
6.99E-06,0.000016612172542867
6.99E-06,0.000014427906586160
6.99E-06,0.000013048537840726
6.99E-06,0.000012346440804981
6.99E-06,0.000011849847841859
6.99E-06,0.000011488449084043
6.99E-06,0.000011357371666100
6.99E-06,0.000011226294248158
6.99E-06,0.000013178678966615
6.99E-06,0.000104948579674657
6.99E-06,0.000014160572980403
6.99E-06,0.000011515884127110
6.99E-06,0.000011472954548547
6.99E-06,0.000010327616163230
6.99E-06,0.000010991238370437
6.99E-06,0.000011496116731980
6.99E-06,0.000010726109632985
6.99E-06,0.000010109570814187
6.99E-06,0.000010640319566578
6.99E-06,0.000011171068318965
6.99E-06,0.000011701817071356
6.99E-06,0.000011392984160572
6.99E-06,0.000011026382938675
6.99E-06,0.000010659781716780
6.99E-06,0.000010293180494882
6.99E-06,0.000010120527518983
6.99E-06,0.000010372775840830
6.99E-06,0.000010625024162674
6.99E-06,0.000010877272484521
6.99E-06,0.000011129520806368
6.99E-06,0.000011381769128215
6.99E-06,0.000011634017450059
6.99E-06,0.000011536708294607
6.99E-06,0.000011217638837716
6.99E-06,0.000010898569380824
6.99E-06,0.000010579499923935
6.99E-06,0.000010260430467043
6.99E-06,0.000010136501001876
6.99E-06,0.000010455306308683
6.99E-06,0.000010774111615488
6.99E-06,0.000011092916922295
6.99E-06,0.000011411722229102
7.00E-06,0.000011730527535907
7.00E-06,0.000011624859470898
7.00E-06,0.000014698086088385
7.00E-06,0.000043860219832606
7.00E-06,0.000020134990245972
7.00E-06,0.000022120295473815
7.00E-06,0.000011027244533011
7.00E-06,0.000010915720874926
7.00E-06,0.000010904979530889
7.00E-06,0.000010891034724718
7.00E-06,0.000010902423169222
7.00E-06,0.000010911182407643
7.00E-06,0.000010898890210160
7.00E-06,0.000010886598012677
7.00E-06,0.000010874305815194
7.00E-06,0.000010880920670769
7.00E-06,0.000010887998312814
7.00E-06,0.000010895075954859
7.00E-06,0.000010902153596904
7.00E-06,0.000010901716907389
7.00E-06,0.000010895824042011
7.00E-06,0.000010889931176633
7.00E-06,0.000010884038311255
7.00E-06,0.000010878145445877
7.00E-06,0.000010872252580500
7.00E-06,0.000010870833505185
7.00E-06,0.000010874413594160
7.00E-06,0.000010877993683135
7.00E-06,0.000010881573772110
7.00E-06,0.000010885153861085
7.00E-06,0.000010888733950061
7.00E-06,0.000010892314039036
7.00E-06,0.000010895894128011
7.00E-06,0.000010899474216986
7.00E-06,0.000010899663114647
7.00E-06,0.000010895449629930
7.00E-06,0.000010891236145213
7.00E-06,0.000010887022660496
7.00E-06,0.000010882809175779
7.00E-06,0.000010878595691062
7.00E-06,0.000010874382206345
7.00E-06,0.000010870168721628
7.00E-06,0.000010867752023934
7.00E-06,0.000010871797225194
7.00E-06,0.000010875842426453
7.00E-06,0.000010879887627713
7.00E-06,0.000010883932828972
7.00E-06,0.000010887978030232
7.00E-06,0.000010892023231491
7.00E-06,0.000010896068432751
7.00E-06,0.000010900113634010
7.00E-06,0.000009984529695537
7.00E-06,0.000010973611140003
7.00E-06,0.000012753111415627
7.00E-06,0.000010363191567250
7.00E-06,0.000010527034535069
7.00E-06,0.000010879815231179
7.00E-06,0.000010883119739140
7.00E-06,0.000010887064196288
7.00E-06,0.000010886347980108
7.00E-06,0.000010885781858774
7.00E-06,0.000010887385376520
7.00E-06,0.000010888988894266
7.00E-06,0.000010890592412013
7.00E-06,0.000010892195929759
7.00E-06,0.000010891774228548
7.00E-06,0.000010890959038978
7.00E-06,0.000010890143849409
7.00E-06,0.000010889928543970
7.00E-06,0.000010890313122661
7.00E-06,0.000010890697701352
7.00E-06,0.000010891082280043
7.00E-06,0.000010891466858734
7.00E-06,0.000010891851437425
7.00E-06,0.000010892236016116
7.00E-06,0.000010890693850430
7.00E-06,0.000010888744030578
7.00E-06,0.000010886794210726
7.00E-06,0.000010884844390874
7.00E-06,0.000010882894571022
7.00E-06,0.000010880944751170
7.00E-06,0.000010878994931319
7.00E-06,0.000010871684481601
7.00E-06,0.000010834135358761
7.00E-06,0.000010796586235920
7.00E-06,0.000010759037113079
7.00E-06,0.000010721487990239
7.00E-06,0.000010606703169437
7.00E-06,0.000010473665976263
7.00E-06,0.000010224816729590
7.00E-06,0.000009975208484828
7.00E-06,0.000009725600240064
7.00E-06,0.000009471931451713
7.00E-06,0.000009211129837322
7.00E-06,0.000008950328222929
7.00E-06,0.000009341642811385
7.00E-06,0.000009951023995730
7.00E-06,0.000010577477744848
7.00E-06,0.000011276097934932
7.00E-06,0.000011148503874240
7.01E-06,0.000011719335043572
7.01E-06,0.000001370681853750
7.01E-06,0.000014574360707265
7.01E-06,0.000013127520062353
7.01E-06,0.000036466896863697
7.01E-06,0.000056430067322800
7.01E-06,0.000038078892448112
7.01E-06,0.000026005121911392
7.01E-06,0.000018605178389121
7.01E-06,0.000014489601201286
7.01E-06,0.000012579835576130
7.01E-06,0.000004454107496609
7.01E-06,0.000020003543148671
7.01E-06,0.000013765987003573
7.01E-06,0.000012152036930158
7.01E-06,0.000011615504685745
7.01E-06,0.000011368815956352
7.01E-06,0.000011227902501787
7.01E-06,0.000011131166287297
7.01E-06,0.000011076343794672
7.01E-06,0.000011029189820475
7.01E-06,0.000010996566830985
7.01E-06,0.000010963943841495
7.01E-06,0.000010936510642923
7.01E-06,0.000010931764280626
7.01E-06,0.000010927017918329
7.01E-06,0.000010922271556032
7.01E-06,0.000010917525193736
7.01E-06,0.000010912860149188
7.01E-06,0.000010908244019958
7.01E-06,0.000010903627890729
7.01E-06,0.000010899011761499
7.01E-06,0.000010894395632270
7.01E-06,0.000010889779503040
7.01E-06,0.000010885540598359
7.01E-06,0.000010886962506553
7.01E-06,0.000010888384414747
7.01E-06,0.000010889806322941
7.01E-06,0.000010891228231135
7.01E-06,0.000010892650139329
7.01E-06,0.000010894072047523
7.01E-06,0.000010895493955717
7.01E-06,0.000010896915863912
7.01E-06,0.000010898337772106
7.01E-06,0.000010897009040422
7.01E-06,0.000010894013758036
7.01E-06,0.000010891018475649
7.01E-06,0.000010888023193263
7.01E-06,0.000010885027910877
7.01E-06,0.000010882032628491
7.01E-06,0.000010879037346104
7.01E-06,0.000011178647972567
7.01E-06,0.000012178772632119
7.01E-06,0.000022792827836032
7.01E-06,0.000065898382452859
7.01E-06,0.000081601261365266
7.01E-06,0.000033223591134156
7.01E-06,0.000021082506050691
7.01E-06,0.000016650717053900
7.01E-06,0.000014472782414477
7.01E-06,0.000013075080738491
7.01E-06,0.000012347953818762
7.01E-06,0.000011859722959342
7.01E-06,0.000011462660959269
7.01E-06,0.000011352754937970
7.01E-06,0.000011242848916670
7.01E-06,0.000013241864791944
7.01E-06,0.000104488679486726
7.01E-06,0.000007469390781203
7.01E-06,0.000006319455150066
7.01E-06,0.000007017102977389
7.01E-06,0.000009955284068476
7.01E-06,0.000012628111037037
7.01E-06,0.000011006000936375
7.01E-06,0.000007361871186991
7.01E-06,0.000014980357502627
7.01E-06,0.000012664132132507
7.01E-06,0.000006597358033041
7.01E-06,0.000008032365039672
7.01E-06,0.000012844007922860
7.01E-06,0.000016595878193248
7.01E-06,0.000012775647792380
7.01E-06,0.000008955417391545
7.01E-06,0.000005135186990677
7.01E-06,0.000007405578915037
7.01E-06,0.000010436616803201
7.01E-06,0.000013467654691340
7.01E-06,0.000016498692579504
7.01E-06,0.000015105490127224
7.01E-06,0.000012701007590412
7.01E-06,0.000010296525053620
7.01E-06,0.000007892042516807
7.01E-06,0.000005487559979994
7.01E-06,0.000006884609403520
7.01E-06,0.000010103135267795
7.01E-06,0.000013321661132097
7.01E-06,0.000016540186996399
7.01E-06,0.000014363969384409
7.01E-06,0.000011145112262334
7.01E-06,0.000007926255140232
7.02E-06,0.000004707398018158
7.02E-06,0.000011645151207376
7.02E-06,0.000014032773226495
7.02E-06,0.000043486651261589
7.02E-06,0.000015068396285611
7.02E-06,0.000023400345098549
7.02E-06,0.000011042429987228
7.02E-06,0.000010921038815198
7.02E-06,0.000010899536973911
7.02E-06,0.000010898314073548
7.02E-06,0.000010906315238610
7.02E-06,0.000010901891821621
7.02E-06,0.000010892008641598
7.02E-06,0.000010882125461575
7.02E-06,0.000010883503588724
7.02E-06,0.000010888597077165
7.02E-06,0.000010893690565607
7.02E-06,0.000010898784054049
7.02E-06,0.000010897570064178
7.02E-06,0.000010892949445267
7.02E-06,0.000010888328826357
7.02E-06,0.000010883708207446
7.02E-06,0.000010879087588535
7.02E-06,0.000010874466969624
7.02E-06,0.000010877009155942
7.02E-06,0.000010879699964170
7.02E-06,0.000010882390772398
7.02E-06,0.000010885081580625
7.02E-06,0.000010887772388853
7.02E-06,0.000010890463197081
7.02E-06,0.000010893154005308
7.02E-06,0.000010895844813536
7.02E-06,0.000010894905072575
7.02E-06,0.000010892237381389
7.02E-06,0.000010889569690203
7.02E-06,0.000010886901999016
7.02E-06,0.000010884234307830
7.02E-06,0.000010881566616644
7.02E-06,0.000010878898925458
7.02E-06,0.000010876231234272
7.02E-06,0.000010873563543085
7.02E-06,0.000010872643411558
7.02E-06,0.000010875134332427
7.02E-06,0.000010877625253296
7.02E-06,0.000010880116174164
7.02E-06,0.000010882607095033
7.02E-06,0.000010885098015902
7.02E-06,0.000010887588936771
7.02E-06,0.000010890079857640
7.02E-06,0.000010892570778509
7.02E-06,0.000010895061699378
7.02E-06,0.000009986066787827
7.02E-06,0.000010982900256381
7.02E-06,0.000012754136635884
7.02E-06,0.000010359216002210
7.02E-06,0.000010519922578218
7.02E-06,0.000010879734053027
7.02E-06,0.000010883034134148
7.02E-06,0.000010886947929196
7.02E-06,0.000010886239179224
7.02E-06,0.000010885685040442
7.02E-06,0.000010887285917983
7.02E-06,0.000010888886795523
7.02E-06,0.000010890487673063
7.02E-06,0.000010892088550603
7.02E-06,0.000010891679990245
7.02E-06,0.000010890865211296
7.02E-06,0.000010890050432347
7.02E-06,0.000010889835612969
7.02E-06,0.000010890220753160
7.02E-06,0.000010890605893351
7.02E-06,0.000010890991033543
7.02E-06,0.000010891376173734
7.02E-06,0.000010891761313925
7.02E-06,0.000010892146454117
7.02E-06,0.000010890557460802
7.02E-06,0.000010888582105016
7.02E-06,0.000010886606749230
7.02E-06,0.000010884631393443
7.02E-06,0.000010882656037657
7.02E-06,0.000010880680681871
7.02E-06,0.000010878705326085
7.02E-06,0.000010872494340486
7.02E-06,0.000010834381065482
7.02E-06,0.000010796267790477
7.02E-06,0.000010758154515472
7.02E-06,0.000010720041240467
7.02E-06,0.000010607057903846
7.02E-06,0.000010472681294344
7.02E-06,0.000010226008371185
7.02E-06,0.000009975650692042
7.02E-06,0.000009725293012897
7.02E-06,0.000009471476639485
7.02E-06,0.000009211213287880
7.02E-06,0.000008950949936276
7.02E-06,0.000009339477300069
7.02E-06,0.000009956491946036
7.02E-06,0.000010585834335622
7.02E-06,0.000011277970865967
7.02E-06,0.000010151091382705
7.03E-06,0.000012108787487397
7.03E-06,0.000001361408178737
7.03E-06,0.000015911577339433
7.03E-06,0.000013627632774806
7.03E-06,0.000040900979396249
7.03E-06,0.000055948654525701
7.03E-06,0.000037787754226182
7.03E-06,0.000025893787764679
7.03E-06,0.000018456364873111
7.03E-06,0.000014377792209483
7.03E-06,0.000012601516786403
7.03E-06,0.000003255826666030
7.03E-06,0.000021038950239401
7.03E-06,0.000012104375460244
7.03E-06,0.000011428336909127
7.03E-06,0.000011155482170508
7.03E-06,0.000011096160621270
7.03E-06,0.000011028154433520
7.03E-06,0.000010954787276394
7.03E-06,0.000010962688894058
7.03E-06,0.000010970590511723
7.03E-06,0.000010956987964448
7.03E-06,0.000010931484156534
7.03E-06,0.000010905980348619
7.03E-06,0.000010886924637835
7.03E-06,0.000010896739019544
7.03E-06,0.000010906553401252
7.03E-06,0.000010916367782960
7.03E-06,0.000010926182164669
7.03E-06,0.000010931910003604
7.03E-06,0.000010922125855883
7.03E-06,0.000010912341708163
7.03E-06,0.000010902557560443
7.03E-06,0.000010892773412722
7.03E-06,0.000010882989265002
7.03E-06,0.000010873205117282
7.03E-06,0.000010863836640653
7.03E-06,0.000010872325214017
7.03E-06,0.000010880813787382
7.03E-06,0.000010889302360747
7.03E-06,0.000010897790934112
7.03E-06,0.000010906279507477
7.03E-06,0.000010914768080842
7.03E-06,0.000010923053703663
7.03E-06,0.000010913699041102
7.03E-06,0.000010904344378541
7.03E-06,0.000010894989715980
7.03E-06,0.000010885635053419
7.03E-06,0.000010876280390859
7.03E-06,0.000010866925728298
7.03E-06,0.000010857571065737
7.03E-06,0.000011184407075622
7.03E-06,0.000012274439802917
7.03E-06,0.000024750088176519
7.03E-06,0.000066204628738046
7.03E-06,0.000081448204140355
7.03E-06,0.000033235682625172
7.03E-06,0.000021063968356578
7.03E-06,0.000016685040448697
7.03E-06,0.000014490010260072
7.03E-06,0.000013090953678581
7.03E-06,0.000012345493034924
7.03E-06,0.000011864092744985
7.03E-06,0.000011452417074587
7.03E-06,0.000011356347499340
7.03E-06,0.000011152363506803
7.03E-06,0.000012887634606951
7.03E-06,0.000010299663223054
7.03E-06,0.000011561943860422
7.03E-06,0.000009171018279029
7.03E-06,0.000009721337915446
7.03E-06,0.000013045763953183
7.03E-06,0.000009019468672828
7.03E-06,0.000011690634640754
7.03E-06,0.000011604377104446
7.03E-06,0.000009041804253126
7.03E-06,0.000010465390058746
